,circuit_id,package_price,tenure_month,pay_first,ipphone,tv_box,mobile,dl_speed,ul_speed,claims,active_status,Churn Risk
113076,2581J7743,700.0,90,0,0,0,0,1000,500,0,1,1
113077,7750J0854,700.0,117,0,0,0,0,400,400,0,1,1
113079,3532J1817,250.0,40,0,0,0,0,250,100,0,1,1
113084,4569J1994,260.0,47,0,0,0,0,100,100,0,1,1
113089,4548J7155,260.0,79,0,0,0,0,100,100,0,1,1
113090,4243J8024,590.0,72,0,0,0,0,1000,200,0,1,1
113093,5553J9996,260.0,67,0,0,0,0,100,100,0,1,1
113094,3228J6936,260.0,64,0,0,0,0,100,100,0,1,1
113096,7553J9194,460.0,27,0,0,0,0,500,500,0,1,1
113097,5423J4324,290.0,22,1,0,0,0,300,300,0,1,1
113099,4248J7525,490.0,25,1,0,0,0,600,600,0,1,1
113105,4548J9972,260.0,54,0,0,0,0,100,100,0,1,1
113108,3845J9759,290.0,21,1,0,0,0,300,300,0,1,1
113109,5315J5835,250.0,32,0,0,0,0,250,100,0,1,1
113112,4377J2752,260.0,23,0,0,0,0,100,100,0,1,1
113120,5672J1601,290.0,37,0,0,0,0,100,100,0,1,1
113122,4232J2860,260.0,52,0,0,0,0,100,100,0,1,1
113124,4567J9014,360.0,51,0,0,0,0,300,300,0,1,1
113128,3459J6746,360.0,72,0,0,0,0,300,300,0,1,1
113136,4459J7769,360.0,75,0,0,0,0,300,300,0,1,1
113137,3261J2105,290.0,27,1,0,0,0,300,300,0,1,1
113139,5334J1569,490.0,19,1,0,0,0,600,600,0,1,1
113141,7471J2680,260.0,36,0,0,0,0,100,100,0,1,1
113142,5560J8817,360.0,74,0,0,0,0,300,300,0,1,1
113152,7743J1784,290.0,26,1,0,0,0,300,300,0,1,1
113154,7641J9532,349.0,52,0,0,0,0,50,20,0,1,1
113158,4571J4400,260.0,49,0,0,0,0,100,100,0,1,1
113162,7742J1054,290.0,117,0,0,0,0,100,100,0,1,1
113164,3248J6574,590.0,57,0,0,0,1,500,500,0,1,1
113169,4284J0553,390.0,52,0,0,0,0,300,300,0,1,1
113171,3553J0177,390.0,34,1,0,0,0,400,400,0,1,1
113174,3845J9483,290.0,32,1,0,0,0,300,300,0,1,1
113177,7538J7934,360.0,27,0,0,0,1,100,100,0,1,1
113180,5448J6008,490.0,90,0,0,0,0,50,50,2,1,1
113182,2519J4161,490.0,24,1,0,0,1,400,400,0,1,1
113184,4551J4379,360.0,54,0,0,0,0,300,300,0,1,1
113185,5621J4453,290.0,26,1,0,0,0,300,300,0,1,1
113186,5500J3692,260.0,48,0,0,0,0,100,100,1,1,1
113187,4277J1270,390.0,44,0,0,0,0,300,300,0,1,1
113188,4261J2608,349.0,63,0,0,0,0,50,20,0,1,1
113189,5334J7063,250.0,75,0,0,0,0,250,100,0,1,1
113191,4377J1370,260.0,37,0,0,0,0,100,100,0,1,1
113192,3552J3259,590.0,27,1,0,0,0,1000,300,0,1,1
113195,4531J1453,260.0,59,0,0,0,0,100,100,0,1,1
113196,3447J1728,490.0,21,1,0,0,0,600,600,0,1,1
113204,4532J2617,360.0,38,0,0,0,0,300,300,0,1,1
113205,5361J9095,300.0,46,0,0,0,0,300,300,0,1,1
113207,5621J1073,360.0,27,0,0,0,0,300,300,1,1,1
113209,4544J8896,260.0,60,0,0,0,0,100,100,0,1,1
113213,3262J7737,590.0,65,0,0,0,0,1000,200,2,1,1
113215,3841J3703,590.0,75,0,0,0,0,250,250,0,1,1
113217,2316J7438,700.0,85,0,0,1,0,1000,200,0,1,1
113222,4376J1630,260.0,61,0,0,0,0,100,100,0,1,1
113223,3860J1698,290.0,27,1,0,0,0,300,300,0,1,1
113224,4372J1462,260.0,28,0,0,0,0,100,100,1,1,1
113230,7553J9238,290.0,26,1,0,0,0,300,300,0,1,1
113233,2567J2938,590.0,73,0,0,0,0,500,500,0,1,1
113234,7742J8395,700.0,86,0,0,0,0,1000,500,0,1,1
113236,4548J8099,260.0,72,0,0,0,0,100,100,0,1,1
113238,3843J4356,290.0,30,1,0,0,0,300,300,0,1,1
113242,5422J0296,590.0,72,0,0,0,0,1000,200,0,1,1
113245,4376J7934,360.0,75,0,0,0,0,300,300,0,1,1
113246,5421J3991,300.0,76,0,0,0,0,300,300,0,1,1
113250,4446J4632,260.0,32,0,0,0,0,100,100,0,1,1
113251,5570J6173,400.0,102,0,0,0,0,400,400,0,1,1
113252,4264J2272,260.0,47,0,0,0,0,100,100,0,1,1
113253,4532J1029,260.0,50,0,0,0,0,100,100,0,1,1
113254,7736J0292,490.0,30,1,0,0,0,600,600,0,1,1
113255,5471J8226,360.0,74,0,0,0,0,300,300,0,1,1
113256,5531J9581,250.0,42,0,0,0,0,250,100,0,1,1
113258,5368J8153,250.0,34,0,0,0,0,250,100,0,1,1
113259,4289J7935,590.0,42,0,0,0,1,500,500,0,1,1
113260,5624J8623,460.0,62,0,0,0,0,500,500,2,1,1
113264,7577J6507,390.0,77,0,0,0,0,300,300,0,1,1
113274,4223J1922,349.0,55,0,0,0,0,50,20,0,1,1
113278,4261J3806,360.0,59,0,0,0,0,300,300,0,1,1
113280,2433J3220,700.0,47,0,0,0,0,1000,500,0,1,1
113287,4284J1952,390.0,37,0,0,0,0,300,300,0,1,1
113288,4351J2038,360.0,63,0,0,0,0,300,300,0,1,1
113291,4447J6379,460.0,80,0,0,0,0,500,500,0,1,1
113292,3251J2744,590.0,31,1,0,0,0,1000,300,3,1,1
113295,4221J5848,490.0,103,0,0,0,0,150,150,0,1,1
113299,3842J5729,490.0,99,0,0,0,0,500,500,0,1,1
113301,7740J0022,390.0,27,1,0,0,0,400,400,0,1,1
113304,4233J9550,390.0,75,0,0,0,0,300,300,1,1,1
113310,7471J5415,460.0,27,0,0,0,0,500,500,2,1,1
113311,4532J1445,360.0,48,0,0,0,0,300,300,0,1,1
113314,4455J4129,260.0,46,0,0,0,0,100,100,1,1,1
113316,3634J8677,390.0,48,0,0,0,0,300,300,3,1,1
113320,5661J2512,390.0,45,0,0,0,0,300,300,0,1,1
113321,4343J7225,349.0,69,0,0,0,0,50,20,0,1,1
113323,3869J8807,490.0,83,0,0,0,0,500,500,1,1,1
113327,4486J7589,360.0,75,0,0,0,0,300,300,0,1,1
113328,2567J3308,700.0,87,0,0,0,0,1000,500,3,1,1
113331,4488J5371,490.0,95,0,0,0,0,500,500,0,1,1
113335,4531J9545,260.0,39,0,0,0,0,100,100,0,1,1
113338,5331J4138,250.0,34,0,0,0,0,250,100,0,1,1
113342,4576J6977,360.0,73,0,0,0,0,300,300,0,1,1
113344,4247J8756,260.0,74,0,0,0,0,100,100,0,1,1
113345,5622J6393,590.0,90,0,0,0,0,1000,300,0,1,1
113348,7520J0913,360.0,54,0,0,0,0,300,300,0,1,1
113350,4371J8326,290.0,77,0,0,0,0,100,100,1,1,1
113351,3723J1990,590.0,45,0,0,0,0,250,250,0,1,1
113358,5454J6676,290.0,44,1,0,0,0,300,300,0,1,1
113359,7478J7868,490.0,28,1,0,0,0,600,600,0,1,1
113360,7322J3203,490.0,49,0,0,0,0,100,50,0,1,1
113361,2472J8155,490.0,78,0,0,1,0,400,400,0,1,1
113362,5315J5170,250.0,35,0,0,0,0,250,100,0,1,1
113363,4486J9797,360.0,58,0,0,0,0,300,300,0,1,1
113364,2421J2697,300.0,39,0,0,0,0,300,300,0,1,1
113366,4324J2884,360.0,43,0,0,0,0,300,300,2,1,1
113368,3232J9636,590.0,59,0,0,0,0,1000,200,1,1,1
113369,7631J7878,390.0,32,1,0,1,0,300,300,0,1,1
113371,4250J7473,490.0,28,1,0,0,0,600,600,4,1,1
113373,4284J7853,390.0,75,0,0,0,0,300,300,0,1,1
113380,4386J3601,460.0,30,0,0,0,0,500,500,0,1,1
113382,3867J1530,700.0,73,0,0,0,0,1000,500,1,1,1
113384,4261J5402,390.0,102,0,0,0,0,50,50,1,1,1
113387,7782J4055,260.0,39,0,0,0,0,100,100,6,1,1
113388,3226J7113,390.0,66,0,0,0,0,65,20,0,1,1
113390,3471J7558,590.0,92,0,0,0,0,1000,200,0,1,1
113392,5538J8499,250.0,35,0,0,0,0,250,100,0,1,1
113393,3852J8281,490.0,49,0,0,0,0,500,500,3,1,1
113396,3867J4165,390.0,52,0,0,0,0,300,300,0,1,1
113399,5676J7256,360.0,30,0,0,0,0,300,300,0,1,1
113400,7736J8335,470.0,56,0,0,1,0,300,300,2,1,1
113403,5445J1444,460.0,31,0,0,0,0,500,500,0,1,1
113406,7320J0177,290.0,41,1,0,0,0,300,300,0,1,1
113412,3543J7986,360.0,43,0,0,0,0,300,300,0,1,1
113419,5361J1216,290.0,31,1,0,0,0,300,300,0,1,1
113421,7743J1782,390.0,26,1,0,0,0,400,400,0,1,1
113423,7561J7993,750.0,95,0,0,0,0,1000,500,0,1,1
113425,7632J7370,390.0,33,1,0,0,0,400,400,0,1,1
113426,4231J4673,260.0,63,0,0,0,0,100,100,0,1,1
113427,4272J4639,290.0,28,1,0,0,0,300,300,1,1,1
113429,2580J9891,700.0,83,0,0,0,0,1000,500,0,1,1
113430,7527J9838,360.0,53,0,0,0,0,300,300,0,1,1
113434,4377J2695,260.0,24,0,0,0,0,100,100,0,1,1
113441,5671J1008,700.0,115,0,0,0,0,1000,500,0,1,1
113442,2585J6380,590.0,19,0,0,0,0,1000,500,0,1,1
113443,5651J4967,260.0,34,0,0,0,0,100,100,0,1,1
113446,4552J5251,290.0,25,1,0,0,0,300,300,0,1,1
113447,4261J2956,360.0,62,0,0,0,0,300,300,0,1,1
113449,3452J3193,290.0,58,0,0,0,0,100,100,0,1,1
113450,3854J5393,590.0,100,0,0,0,0,1000,200,0,1,1
113452,5541J4007,250.0,59,0,0,0,0,250,100,0,1,1
113457,3937J4962,390.0,35,0,0,0,0,300,300,0,1,1
113460,5324J5056,300.0,110,0,0,0,0,300,300,1,1,1
113461,3222J8372,460.0,52,0,0,0,0,500,500,0,1,1
113462,5542J9249,250.0,41,0,0,0,0,250,100,0,1,1
113463,5315J1434,250.0,52,0,0,0,0,250,100,0,1,1
113464,7552J6683,360.0,60,0,0,0,0,300,300,1,1,1
113466,3471J4046,390.0,20,1,0,0,0,400,400,0,1,1
113468,3452J6328,360.0,46,0,0,0,0,300,300,0,1,1
113469,2421J0726,199.0,46,0,1,0,0,15,10,0,1,1
113474,4451J1347,360.0,72,0,0,0,0,300,300,0,1,1
113476,3938J5464,700.0,98,0,0,0,0,1000,500,0,1,1
113478,4284J1124,390.0,48,0,0,0,0,300,300,0,1,1
113483,7743J7501,290.0,31,1,0,0,0,300,300,0,1,1
113485,7742J5030,700.0,112,0,0,0,0,1000,500,0,1,1
113487,7759J1655,260.0,45,0,0,0,0,100,100,0,1,1
113490,4243J9578,360.0,57,0,0,0,0,300,300,0,1,1
113491,7526J1727,460.0,29,0,0,0,0,500,500,0,1,1
113492,5558J8816,250.0,22,0,0,0,0,250,100,0,1,1
113496,5500J3602,460.0,48,0,0,0,0,500,500,0,1,1
113497,3442J0896,590.0,76,0,0,0,0,1000,200,0,1,1
113500,4532J6407,590.0,92,1,0,0,0,1000,300,0,1,1
113501,7759J7058,490.0,87,0,0,0,0,500,500,0,1,1
113502,3952J1029,360.0,41,0,0,0,0,300,300,2,1,1
113512,3863J3560,490.0,38,0,0,0,0,500,500,2,1,1
113513,5577J5410,700.0,92,0,0,0,0,1000,500,1,1,1
113514,3261J9795,600.0,57,0,0,1,0,50,50,0,1,1
113515,4566J4350,260.0,47,0,0,0,0,100,100,3,1,1
113518,3471J9967,590.0,77,0,0,0,0,1000,200,0,1,1
113526,3268J6295,700.0,89,0,0,0,0,1000,500,0,1,1
113528,4279J4387,390.0,30,1,0,0,0,400,400,0,1,1
113533,4467J0420,260.0,40,0,0,0,0,100,100,0,1,1
113534,7471J5726,290.0,24,1,0,0,0,300,300,0,1,1
113537,5478J9149,290.0,22,1,0,0,0,300,300,0,1,1
113538,3724J2491,360.0,49,0,0,0,0,300,300,0,1,1
113541,3551J1139,490.0,20,1,0,0,0,600,600,0,1,1
113545,3554J8642,490.0,61,0,0,0,0,500,500,0,1,1
113553,4221J1374,349.0,81,0,0,0,0,50,20,0,1,1
113554,3459J5408,490.0,93,0,0,0,0,500,500,0,1,1
113559,4561J2704,460.0,50,0,0,0,0,500,500,0,1,1
113561,3554J5398,700.0,109,0,0,0,0,1000,500,0,1,1
113564,7734J0724,490.0,19,1,0,0,0,600,600,0,1,1
113565,7478J9128,360.0,35,0,0,0,0,300,300,0,1,1
113570,4270J0802,700.0,45,0,0,0,0,1000,500,0,1,1
113573,4460J3409,260.0,39,0,0,0,0,100,100,0,1,1
113574,4431J7548,360.0,67,0,0,0,0,300,300,0,1,1
113577,4270J3098,290.0,33,1,0,0,0,300,300,1,1,1
113578,7551J8322,460.0,34,0,0,0,0,500,500,0,1,1
113581,2323J8078,590.0,66,0,0,0,0,1000,300,0,1,1
113582,5324J1277,590.0,110,0,0,0,0,1000,200,1,1,1
113583,4424J2068,260.0,46,0,0,0,0,100,100,0,1,1
113586,4572J0508,360.0,42,0,0,0,0,300,300,0,1,1
113587,2421J9900,490.0,19,1,0,0,0,600,600,0,1,1
113588,7320J3142,290.0,28,1,0,0,0,300,300,0,1,1
113589,7741J6063,590.0,85,1,0,0,0,1000,300,0,1,1
113590,3225J5756,590.0,90,0,0,0,0,1000,200,0,1,1
113596,3728J3356,460.0,35,0,0,0,0,500,500,0,1,1
113604,7754J2234,360.0,33,0,0,0,0,300,300,0,1,1
113606,2581J5106,129.0,37,0,1,0,0,20,20,0,1,1
113607,5360J4676,300.0,58,0,0,0,0,300,300,0,1,1
113610,5578J8292,260.0,60,0,0,0,0,100,100,0,1,1
113611,7751J3009,290.0,28,1,0,0,0,300,300,0,1,1
113612,5333J4552,490.0,43,1,0,0,0,600,600,0,1,1
113613,4381J4689,260.0,49,0,0,0,0,100,100,0,1,1
113619,3226J9125,460.0,36,0,0,0,0,500,500,0,1,1
113620,4341J2799,360.0,28,0,0,0,0,300,300,0,1,1
113621,3723J8111,460.0,79,0,0,0,0,500,500,0,1,1
113624,4532J3799,260.0,21,0,0,0,0,100,100,0,1,1
113625,4376J1947,260.0,59,0,0,0,0,100,100,0,1,1
113626,4532J0264,260.0,56,0,0,0,0,100,100,0,1,1
113627,4222J0874,390.0,77,0,0,0,0,300,300,0,1,1
113631,4449J8387,250.0,58,0,0,0,0,250,250,0,1,1
113637,5334J9206,300.0,43,0,0,0,0,300,300,0,1,1
113638,3453J0882,460.0,30,0,0,0,0,500,500,0,1,1
113640,3723J9070,590.0,69,0,0,0,0,250,250,0,1,1
113646,4248J4139,490.0,44,0,0,0,0,150,150,0,1,1
113647,3453J2271,290.0,26,1,0,0,0,300,300,0,1,1
113650,2552J3889,700.0,43,0,0,0,0,1000,500,0,1,1
113651,4358J4950,360.0,54,0,0,0,0,300,300,0,1,1
113655,3433J2352,490.0,47,1,0,0,0,600,600,0,1,1
113656,3723J0834,360.0,56,0,0,0,0,300,300,1,1,1
113657,3721J8665,590.0,78,0,0,0,0,50,20,0,1,1
113665,4566J6878,260.0,78,0,0,0,0,100,100,0,1,1
113667,3828J2561,490.0,41,0,1,0,0,300,300,0,1,1
113668,3721J3646,260.0,35,0,0,0,0,100,100,0,1,1
113674,4331J8000,260.0,54,0,0,0,0,100,100,0,1,1
113678,4386J8353,360.0,69,0,0,0,0,300,300,0,1,1
113681,4232J5804,260.0,43,0,0,0,0,100,100,0,1,1
113689,3823J8923,590.0,59,0,0,0,0,1000,200,0,1,1
113695,5501J0848,290.0,38,1,0,0,0,300,300,0,1,1
113696,4233J0628,390.0,72,0,0,0,0,65,20,0,1,1
113697,5567J5643,690.0,87,0,1,0,0,1000,200,1,1,1
113699,2434J3051,300.0,63,0,0,0,0,300,300,0,1,1
113700,3721J7881,390.0,83,0,0,0,0,35,20,0,1,1
113703,3943J8434,590.0,55,0,0,0,0,1000,200,0,1,1
113705,5578J8193,260.0,60,0,0,0,0,100,100,0,1,1
113706,3958J6599,490.0,35,0,0,0,0,500,500,0,1,1
113707,4460J8163,360.0,75,0,0,0,0,300,300,0,1,1
113708,2433J1755,390.0,73,0,0,0,0,300,300,0,1,1
113709,7754J9818,349.0,53,0,0,0,0,50,20,1,1,1
113711,4365J0390,590.0,50,0,1,0,0,500,500,0,1,1
113715,3847J4006,600.0,43,0,0,1,0,500,500,0,1,1
113717,4221J9184,490.0,90,0,0,0,0,500,500,0,1,1
113718,3863J7072,490.0,91,0,0,0,0,500,500,0,1,1
113720,5356J5633,290.0,27,1,0,0,0,300,300,0,1,1
113724,4551J2115,260.0,63,0,0,0,0,100,100,0,1,1
113725,7641J0302,590.0,120,0,0,0,0,1000,200,39,1,1
113726,4576J0471,360.0,33,0,0,0,0,300,300,1,1,1
113731,4358J2760,360.0,32,0,0,0,0,300,300,0,1,1
113732,3844J5206,490.0,104,0,0,0,0,500,500,0,1,1
113736,4569J0798,260.0,51,0,0,0,0,100,100,0,1,1
113739,5501J2178,260.0,26,0,0,0,0,100,100,0,1,1
113741,7755J9215,490.0,55,0,0,0,0,100,50,0,1,1
113744,4270J1867,260.0,40,0,0,0,0,100,100,1,1,1
113747,3723J2930,390.0,34,0,0,0,0,300,300,0,1,1
113750,3937J8417,700.0,61,0,0,0,0,1000,500,27,1,1
113755,3251J5075,900.0,107,0,0,0,0,500,500,0,1,1
113757,4561J4071,260.0,45,0,0,0,0,100,100,0,1,1
113758,7551J7521,460.0,49,0,0,0,0,500,500,0,1,1
113760,7552J7541,460.0,31,0,0,0,0,500,500,0,1,1
113761,5651J1061,290.0,27,1,0,0,0,300,300,0,1,1
113762,3222J8780,590.0,72,0,0,0,0,1000,200,0,1,1
113773,4486J7619,360.0,75,0,0,0,0,300,300,0,1,1
113775,3647J9128,390.0,32,1,0,1,0,300,300,0,1,1
113776,5641J8691,250.0,62,0,0,0,0,250,100,0,1,1
113779,4481J4643,390.0,47,0,0,0,0,300,300,1,1,1
113782,2528J7495,590.0,35,0,0,1,0,600,600,0,1,1
113785,5478J8916,290.0,27,1,0,0,0,300,300,0,1,1
113786,4481J4173,260.0,49,0,0,0,0,100,100,0,1,1
113791,4233J3596,320.0,58,0,0,0,0,100,100,0,1,1
113793,5570J6635,490.0,96,0,0,0,0,500,500,0,1,1
113794,4229J3620,490.0,55,0,0,0,0,150,150,0,1,1
113795,4248J0458,360.0,58,0,0,0,0,300,300,0,1,1
113798,4284J8146,590.0,73,0,0,0,0,250,250,0,1,1
113799,5329J1789,290.0,22,1,0,0,0,300,300,0,1,1
113802,3552J4723,360.0,41,0,0,0,0,300,300,0,1,1
113812,2458J2049,300.0,49,0,0,0,0,300,300,0,1,1
113813,4569J2229,260.0,46,0,0,0,0,100,100,0,1,1
113815,7439J7382,290.0,30,1,0,0,0,300,300,2,1,1
113816,3261J0019,700.0,78,0,0,0,0,1000,500,0,1,1
113818,4279J3030,360.0,42,0,0,0,0,300,300,0,1,1
113819,4381J3159,360.0,57,0,0,0,0,300,300,0,1,1
113820,4548J9783,260.0,56,0,0,0,0,100,100,0,1,1
113821,5333J6250,500.0,97,0,0,1,0,300,300,0,1,1
113824,5368J6585,590.0,64,0,0,0,0,250,250,0,1,1
113826,3724J0137,490.0,30,1,0,0,0,600,600,0,1,1
113827,7759J8886,360.0,48,0,0,0,0,300,300,0,1,1
113828,2426J8989,590.0,22,1,0,0,0,1000,500,0,1,1
113830,4371J5323,1200.0,104,0,0,0,0,1000,1000,0,1,1
113832,7641J8847,390.0,58,0,0,1,0,300,300,0,1,1
113833,2582J9248,300.0,35,0,0,0,0,300,300,0,1,1
113836,2433J7227,700.0,93,0,0,0,0,1000,500,0,1,1
113840,5672J2005,490.0,28,1,0,0,0,600,600,0,1,1
113842,5560J7240,590.0,84,0,0,0,0,100,50,0,1,1
113843,4552J3789,360.0,36,0,0,0,0,300,300,0,1,1
113844,4481J7589,390.0,78,0,0,0,0,35,20,0,1,1
113845,4552J5559,290.0,21,1,0,0,0,300,300,0,1,1
113846,5361J1716,290.0,22,1,0,0,0,300,300,0,1,1
113847,3865J0076,390.0,61,0,0,0,0,100,50,0,1,1
113848,5543J1460,250.0,39,0,0,0,0,250,100,0,1,1
113849,4486J7625,360.0,39,0,0,0,0,300,300,0,1,1
113852,4567J8485,360.0,58,0,0,0,0,300,300,0,1,1
113855,4463J9981,360.0,62,0,0,0,0,300,300,0,1,1
113858,3958J6705,290.0,30,1,0,0,0,300,300,0,1,1
113861,4249J6799,500.0,92,0,0,1,0,30,15,0,1,1
113862,4277J9630,290.0,58,0,0,0,0,100,100,0,1,1
113864,5676J6780,290.0,47,1,0,0,0,300,300,0,1,1
113869,4379J1752,260.0,22,0,0,0,0,100,100,0,1,1
113877,4248J6532,360.0,32,0,0,0,0,300,300,0,1,1
113879,3823J0150,700.0,112,0,0,0,0,1000,500,0,1,1
113882,3943J0611,490.0,24,0,0,0,0,600,600,0,1,1
113890,4250J5006,260.0,40,0,0,0,0,100,100,3,1,1
113894,7548J1465,260.0,23,0,0,0,0,100,100,0,1,1
113895,2457J2445,590.0,70,0,0,0,0,1000,300,4,1,1
113896,3943J9684,290.0,37,0,0,0,0,100,100,0,1,1
113897,3851J2453,590.0,59,0,0,0,0,1000,200,5,1,1
113898,3261J2605,390.0,19,1,0,0,0,400,400,0,1,1
113901,3554J9890,290.0,38,0,0,0,0,100,100,0,1,1
113903,3867J4813,390.0,47,0,0,0,0,300,300,0,1,1
113904,3728J9402,690.0,70,0,0,0,0,100,30,1,1,1
113908,3555J5887,700.0,96,0,0,0,0,1000,500,0,1,1
113910,4250J7884,290.0,25,1,0,0,0,300,300,0,1,1
113912,4481J4230,260.0,49,0,0,0,0,100,100,0,1,1
113916,5448J7021,260.0,65,0,0,0,0,100,100,0,1,1
113918,3226J8835,360.0,40,0,0,0,0,300,300,5,1,1
113920,5368J8458,290.0,27,1,0,0,0,300,300,0,1,1
113921,3938J1121,290.0,31,1,0,0,0,300,300,0,1,1
113922,7548J7054,460.0,82,0,0,0,0,500,500,0,1,1
113923,4561J8784,360.0,69,0,0,0,0,300,300,0,1,1
113925,3841J8128,490.0,91,0,0,0,0,500,500,0,1,1
113926,5353J4893,290.0,37,1,0,0,0,300,300,0,1,1
113929,5541J3202,490.0,26,1,0,0,0,600,600,0,1,1
113930,7755J7903,260.0,69,0,0,0,0,100,100,0,1,1
113933,5651J7610,360.0,70,0,0,0,0,300,300,0,1,1
113935,4463J8609,260.0,70,0,0,0,0,100,100,0,1,1
113938,4221J3255,390.0,84,0,0,0,0,30,30,0,1,1
113946,3242J7611,700.0,95,0,0,0,0,1000,500,0,1,1
113948,3647J0355,590.0,117,0,1,1,1,600,600,0,1,1
113949,4451J3444,349.0,64,0,0,0,0,50,20,0,1,1
113951,3869J1037,490.0,66,0,0,0,0,500,500,0,1,1
113956,4567J0604,260.0,43,0,0,0,0,100,100,0,1,1
113957,5369J9129,290.0,23,1,0,0,0,300,300,0,1,1
113959,4466J6172,260.0,78,0,0,0,0,100,100,0,1,1
113961,4284J0799,490.0,50,0,0,0,0,150,150,1,1,1
113963,3461J6150,390.0,86,0,0,0,0,300,300,1,1,1
113964,4459J3610,260.0,34,0,0,0,0,100,100,2,1,1
113965,3452J3147,460.0,57,0,0,0,0,500,500,0,1,1
113969,3228J6721,590.0,68,0,0,0,0,1000,200,4,1,1
113972,3823J5433,700.0,98,0,0,0,0,1000,500,1,1,1
113976,5627J9708,290.0,27,1,0,0,0,300,300,0,1,1
113977,3855J8051,260.0,68,0,0,0,0,100,100,0,1,1
113986,3837J1136,290.0,33,1,0,0,0,300,300,2,1,1
113988,2231J8646,490.0,52,0,0,0,0,300,300,15,1,1
113991,3269J1662,490.0,34,1,0,0,0,600,600,0,1,1
113992,3831J0564,700.0,73,0,0,0,0,400,400,0,1,1
113994,5319J7539,250.0,58,0,0,0,0,250,100,0,1,1
113995,3526J5168,300.0,108,0,0,0,0,300,300,0,1,1
113996,5377J1778,390.0,25,1,0,0,0,400,400,0,1,1
113997,4232J7325,260.0,35,0,0,0,0,100,100,0,1,1
113998,5315J2894,250.0,45,0,0,0,0,250,100,0,1,1
113999,2250J8618,700.0,71,0,0,0,0,1000,500,0,1,1
114004,3659J8177,490.0,48,1,0,0,0,600,600,0,1,1
114006,7781J6640,390.0,105,0,0,0,0,300,300,0,1,1
114007,5561J1294,260.0,25,0,0,0,0,100,100,0,1,1
114009,3728J9678,590.0,66,0,0,0,0,300,300,0,1,1
114011,4281J5723,490.0,97,0,0,0,0,500,500,2,1,1
114012,7433J2920,290.0,21,1,0,0,0,300,300,0,1,1
114018,4563J1880,290.0,22,1,0,0,0,300,300,0,1,1
114021,4251J4525,390.0,59,0,0,0,0,300,300,0,1,1
114025,4376J9217,260.0,69,0,0,0,0,100,100,0,1,1
114031,7541J2353,290.0,35,1,0,0,0,300,300,0,1,1
114032,2433J8961,290.0,85,0,0,0,0,100,100,0,1,1
114035,3222J9446,590.0,67,1,0,0,0,1000,300,0,1,1
114036,2552J3932,300.0,42,0,0,0,0,300,300,0,1,1
114038,3726J0671,390.0,19,1,0,0,0,400,400,0,1,1
114041,4282J5675,490.0,32,1,0,0,0,600,600,0,1,1
114042,4243J8895,490.0,63,0,0,0,0,500,500,0,1,1
114047,4261J4449,360.0,56,0,0,0,0,300,300,1,1,1
114052,3226J9120,700.0,36,0,0,0,0,1000,500,1,1,1
114053,7538J6233,590.0,71,0,0,0,0,1000,200,0,1,1
114054,3552J4540,390.0,39,0,0,0,0,300,300,0,1,1
114057,7471J1497,290.0,49,0,0,0,0,100,100,0,1,1
114059,3867J4273,390.0,50,0,0,0,0,50,50,0,1,1
114061,3642J0908,300.0,45,0,0,0,0,300,300,0,1,1
114065,4566J4665,260.0,45,0,0,0,0,100,100,0,1,1
114066,7743J2148,390.0,19,1,0,0,0,400,400,0,1,1
114068,5543J0942,300.0,43,0,0,0,0,300,300,0,1,1
114069,4232J5816,290.0,43,0,0,0,0,100,100,0,1,1
114075,3426J4005,590.0,44,0,0,0,0,500,500,0,1,1
114077,5653J8237,360.0,60,0,0,0,0,300,300,0,1,1
114082,4460J9250,260.0,65,0,0,0,0,100,100,0,1,1
114087,2224J7164,690.0,63,0,0,0,0,250,250,0,1,1
114088,3532J7062,600.0,82,0,0,1,0,150,150,0,1,1
114094,7750J1252,260.0,80,0,0,0,0,100,100,0,1,1
114096,3844J2598,290.0,22,1,0,0,0,300,300,0,1,1
114098,5331J9172,700.0,75,0,0,0,0,1000,500,1,1,1
114099,3459J7100,390.0,65,0,0,0,0,300,300,0,1,1
114100,4324J2521,260.0,46,0,0,0,0,100,100,0,1,1
114103,4327J9429,260.0,57,0,0,0,0,100,100,0,1,1
114106,4486J7912,360.0,73,0,0,0,0,300,300,0,1,1
114110,3453J1393,460.0,29,0,0,0,0,500,500,0,1,1
114115,4279J6866,700.0,80,0,0,1,0,1000,200,1,1,1
114116,3262J0253,290.0,35,1,0,0,0,300,300,0,1,1
114118,4569J3824,260.0,32,0,0,0,0,100,100,0,1,1
114128,4254J2336,360.0,36,0,0,0,0,300,300,0,1,1
114129,5542J8876,250.0,47,0,0,0,0,250,100,0,1,1
114138,4537J0670,260.0,28,0,0,0,0,100,100,0,1,1
114139,7553J9069,360.0,30,0,0,0,0,300,300,0,1,1
114140,3262J8020,590.0,62,0,0,0,0,1000,200,0,1,1
114141,4243J1811,460.0,40,0,0,0,0,500,500,1,1,1
114142,7469J1763,590.0,32,1,0,0,0,600,600,0,1,1
114145,5542J9139,250.0,43,0,0,0,0,250,100,0,1,1
114147,3248J6974,290.0,44,1,0,0,0,300,300,0,1,1
114148,7751J2153,490.0,34,0,0,0,0,500,500,0,1,1
114153,7333J7054,700.0,99,0,0,0,0,1000,500,0,1,1
