,circuit_id,package_price,tenure_month,pay_first,ipphone,tv_box,mobile,dl_speed,ul_speed,claims,active_status,Churn Risk
117637,3242J8946,590.0,87,0,0,0,0,1000,200,0,1,1
117641,3247J9722,590.0,47,0,0,0,0,500,500,0,1,1
117647,3841J2538,590.0,81,0,0,0,0,250,250,2,1,1
117654,5324J0940,590.0,112,0,0,0,0,1000,200,0,1,1
117661,3262J5200,810.0,42,0,0,1,0,1000,500,1,1,1
117670,3555J5137,590.0,107,0,0,0,0,1000,200,10,1,1
117675,7750J8550,690.0,88,0,0,0,1,250,250,0,1,1
117684,2246J7279,590.0,75,0,0,0,0,100,50,0,1,1
117692,2387J8295,590.0,67,0,0,0,0,1000,300,1,1,1
117702,7642J5222,690.0,109,0,1,0,0,250,250,0,1,1
117715,3845J5718,700.0,96,0,0,1,0,250,250,0,1,1
117780,7657J7454,590.0,61,0,0,0,0,1000,300,0,1,1
117798,2323J5095,700.0,102,0,1,1,0,150,150,0,1,1
117809,4249J6256,590.0,96,0,0,0,0,300,300,0,1,1
117814,2582J2395,590.0,61,0,0,0,0,250,250,0,1,1
117828,3552J4961,590.0,44,0,0,0,0,1000,200,4,1,1
117893,3831J9816,590.0,78,1,0,0,0,1000,300,0,1,1
117897,4277J7179,590.0,65,0,0,0,0,1000,200,0,1,1
117899,5421J5262,590.0,107,0,0,0,0,1000,200,2,1,1
117924,3958J5937,700.0,69,0,0,0,0,1000,500,0,1,1
117925,7657J7026,690.0,68,0,1,0,0,1000,200,0,1,1
117927,7755J6645,590.0,81,0,0,0,0,250,250,0,1,1
117934,3261J8809,590.0,68,0,0,0,0,250,250,1,1,1
117949,3855J9833,590.0,48,0,0,0,0,1000,200,0,1,1
117969,3841J4940,590.0,69,0,0,0,0,250,250,0,1,1
117994,3951J3240,590.0,64,0,0,0,0,1000,200,1,1,1
118025,3475J0636,590.0,49,0,0,0,0,1000,200,0,1,1
118035,2551J9759,590.0,86,0,0,0,0,1000,300,0,1,1
118059,7358J5018,700.0,112,0,0,0,0,1000,500,0,1,1
118070,3728J9271,590.0,71,0,0,0,0,1000,200,0,1,1
118085,7750J2398,590.0,67,0,0,0,0,250,250,0,1,1
118087,3471J3079,590.0,37,0,0,0,0,1000,200,1,1,1
118095,5324J8513,590.0,64,0,0,0,0,1000,200,1,1,1
118116,7351J8809,590.0,79,0,0,0,0,1000,200,0,1,1
118118,7358J5502,600.0,91,0,0,1,0,150,150,0,1,1
118145,5361J7146,590.0,78,1,0,0,0,1000,300,0,1,1
118151,4232J0198,590.0,62,0,0,0,0,100,100,0,1,1
118178,3838J6906,810.0,89,0,0,1,0,1000,500,0,1,1
118182,3724J6210,590.0,97,0,0,0,0,250,250,0,1,1
118232,5331J6099,700.0,100,0,0,0,0,1000,500,0,1,1
118245,4243J6461,590.0,88,0,0,0,0,1000,200,1,1,1
118246,7550J7326,590.0,77,0,0,0,0,150,50,0,1,1
118253,3222J8082,590.0,79,1,0,0,0,1000,300,0,1,1
118280,3867J9848,590.0,78,0,0,0,0,1000,200,1,1,1
118294,2420J1132,600.0,75,0,0,1,0,500,500,0,1,1
118309,3723J9418,700.0,67,0,0,0,0,1000,500,1,1,1
118316,3256J6188,590.0,80,0,0,0,0,1000,200,0,1,1
118328,3520J6052,590.0,64,0,0,0,0,250,250,0,1,1
118333,2323J9098,590.0,51,0,1,0,0,500,500,0,1,1
118356,7750J9800,700.0,81,0,0,0,0,1000,500,0,1,1
118376,2511J6789,590.0,96,0,0,0,0,100,50,0,1,1
118402,3840J3261,590.0,67,0,0,0,0,250,250,0,1,1
118423,5500J0703,700.0,116,0,0,0,0,1000,500,0,1,1
118426,7751J0453,590.0,45,0,0,0,0,500,500,0,1,1
118429,3728J9361,590.0,69,0,0,0,0,1000,200,1,1,1
118433,3262J5066,590.0,105,0,0,0,0,1000,200,4,1,1
118441,2433J5166,700.0,105,1,0,0,0,1000,500,0,1,1
118447,3845J7805,700.0,68,0,0,0,0,400,400,3,1,1
118450,3869J1934,700.0,70,0,0,0,0,400,400,0,1,1
118527,3831J0911,590.0,112,0,0,0,0,300,300,6,1,1
118537,3451J0142,590.0,75,0,0,0,0,150,50,2,1,1
118538,3251J6605,700.0,87,0,0,0,0,1000,500,0,1,1
118547,3863J9401,590.0,73,0,0,0,0,250,250,0,1,1
118548,2434J5529,590.0,58,0,0,0,0,100,100,0,1,1
118558,7341J7127,590.0,68,0,0,0,0,1000,200,0,1,1
118575,7734J6461,590.0,82,0,1,0,0,500,500,0,1,1
118586,5577J5597,590.0,87,0,0,0,0,250,250,3,1,1
118603,3837J6924,700.0,97,0,0,1,0,250,250,0,1,1
118640,2427J2375,690.0,73,0,0,0,0,250,250,0,1,1
118656,3268J6265,700.0,89,0,0,0,0,1000,500,1,1,1
118663,5560J8001,590.0,79,0,0,0,0,1000,200,0,1,1
118666,5548J6980,590.0,77,0,0,0,0,1000,200,1,1,1
118708,2457J4899,590.0,75,0,0,0,0,1000,300,1,1,1
118717,5445J5926,600.0,86,0,0,1,0,150,150,0,1,1
118718,5377J6125,590.0,88,0,0,0,0,1000,200,0,1,1
118742,3837J9962,590.0,79,0,0,0,0,250,250,0,1,1
118747,3852J7379,590.0,70,0,0,0,0,1000,200,0,1,1
118764,3841J8979,700.0,87,0,0,0,0,400,400,0,1,1
118777,2246J7634,590.0,70,0,0,0,0,1000,300,1,1,1
118779,3242J3568,590.0,80,0,0,0,0,1000,200,0,1,1
118801,7541J7133,800.0,70,0,1,0,0,1000,500,0,1,1
118832,2420J1042,590.0,107,0,0,0,0,1000,300,0,1,1
118849,3951J7840,590.0,88,0,0,0,0,1000,200,0,1,1
118860,3724J6780,590.0,92,0,0,0,0,250,250,0,1,1
118893,5671J5937,700.0,100,0,0,0,0,400,400,0,1,1
118895,3869J9511,590.0,80,0,0,0,0,250,250,0,1,1
118898,3267J8154,590.0,63,0,0,0,0,1000,200,0,1,1
118913,3937J6834,700.0,79,0,0,0,0,1000,500,0,1,1
118919,3261J7714,590.0,81,0,0,0,0,1000,200,0,1,1
118926,3247J6115,600.0,95,0,0,1,0,500,500,0,1,1
118942,2551J3920,590.0,81,0,0,0,0,1000,200,0,1,1
118947,4343J5005,590.0,110,0,0,0,0,250,250,0,1,1
118967,2427J4988,590.0,75,0,1,0,0,150,150,0,1,1
118979,5541J8492,590.0,89,0,0,0,0,1000,200,0,1,1
118996,3228J5974,590.0,83,0,0,0,0,1000,200,0,1,1
119019,4229J0668,590.0,70,0,0,0,0,250,250,0,1,1
119085,3723J6148,700.0,98,0,0,0,0,1000,500,1,1,1
119090,7521J2164,690.0,73,0,0,0,0,500,500,1,1,1
119106,3646J8221,700.0,41,0,0,0,0,1000,500,0,1,1
119118,2583J1162,600.0,63,0,0,1,0,500,500,0,1,1
119184,3251J9960,590.0,52,0,0,0,0,1000,200,3,1,1
119226,2428J1259,800.0,58,0,1,0,0,1000,500,0,1,1
119276,3448J8262,590.0,50,0,0,0,0,250,250,0,1,1
119280,3471J7037,590.0,94,0,1,0,0,500,500,0,1,1
119282,2458J0048,700.0,59,0,0,0,0,1000,500,0,1,1
119285,7754J1714,590.0,39,0,0,0,0,1000,200,0,1,1
119313,3847J6258,590.0,95,0,0,0,0,1000,300,2,1,1
119317,3267J5226,590.0,102,0,0,0,0,1000,200,0,1,1
119327,3247J8366,590.0,67,0,0,0,0,1000,200,0,1,1
119339,3246J8037,590.0,69,0,0,0,0,250,250,0,1,1
119341,2250J7583,590.0,78,0,0,0,0,1000,300,0,1,1
119357,3843J2373,590.0,39,0,0,0,0,1000,200,0,1,1
119358,7750J5843,900.0,43,0,0,0,0,500,500,0,1,1
119390,3475J7211,590.0,87,0,0,0,0,1000,200,0,1,1
119399,3855J6531,590.0,82,0,0,0,0,1000,200,0,1,1
119404,4324J7239,590.0,80,0,1,0,0,500,500,0,1,1
119417,3724J2326,590.0,50,0,0,0,0,250,250,0,1,1
119424,3442J7560,590.0,93,0,0,0,0,1000,200,0,1,1
119463,7333J6189,700.0,106,0,0,1,0,1000,200,1,1,1
119487,2457J7192,590.0,88,0,0,0,0,1000,300,1,1,1
119546,3863J2789,590.0,47,0,0,0,0,250,250,0,1,1
119551,3840J6622,700.0,97,0,0,0,0,1000,500,0,1,1
119553,7550J0258,590.0,116,0,0,0,0,250,250,8,1,1
119561,3555J5192,590.0,109,0,0,0,0,1000,200,1,1,1
119573,2431J4735,590.0,48,0,0,0,0,250,250,0,1,1
119574,7727J9752,690.0,78,0,1,0,0,1000,200,0,1,1
119575,3867J6048,590.0,45,0,0,0,0,1000,200,4,1,1
119576,5327J5244,700.0,106,0,0,0,0,1000,500,0,1,1
119581,4228J6285,700.0,93,0,0,1,0,250,250,0,1,1
119632,2551J7492,700.0,93,0,0,0,0,1000,500,0,1,1
119734,3442J7978,700.0,92,0,0,0,0,1000,500,0,1,1
119736,3952J0122,700.0,48,0,0,0,0,1000,500,0,1,1
119754,3852J7111,590.0,75,0,0,0,0,1000,200,1,1,1
119773,3860J1424,700.0,58,0,0,0,0,1000,500,0,1,1
119801,4277J7962,590.0,75,0,0,0,0,250,250,2,1,1
119803,3251J6866,590.0,85,0,0,0,0,1000,200,0,1,1
119805,3442J2250,590.0,69,0,0,0,0,1000,200,20,1,1
119825,3943J7707,700.0,64,0,0,1,0,100,50,3,1,1
119844,3262J7364,590.0,71,0,0,0,0,1000,200,0,1,1
119870,3232J4970,1200.0,53,0,0,0,0,500,500,0,1,1
119889,3251J4961,900.0,51,0,0,0,0,500,500,1,1,1
119904,5648J5717,700.0,86,0,0,0,0,1000,500,0,1,1
119907,4243J9597,590.0,57,0,0,0,0,1000,200,0,1,1
119911,5360J5024,700.0,90,0,0,0,0,400,400,0,1,1
119945,3851J3528,590.0,49,0,0,0,0,1000,200,1,1,1
119952,3828J8837,590.0,76,0,0,0,0,1000,200,0,1,1
119987,2427J4076,800.0,65,0,1,0,0,1000,500,0,1,1
119990,3247J6533,700.0,91,0,0,0,0,1000,500,0,1,1
120020,2472J0943,590.0,111,1,0,0,0,1000,300,0,1,1
120054,5478J6142,590.0,81,0,0,0,0,250,250,0,1,1
120072,3256J7081,590.0,58,0,0,0,0,1000,200,0,1,1
120124,2526J3780,590.0,86,0,1,0,0,500,500,1,1,1
120134,7782J2098,590.0,53,0,0,0,0,1000,300,1,1,1
120194,7781J2085,700.0,75,0,0,0,0,1000,500,0,1,1
120220,3262J5917,590.0,91,0,0,0,0,1000,200,1,1,1
120221,3932J3226,590.0,44,0,0,0,0,1000,200,14,1,1
120240,3721J8598,590.0,79,0,0,0,0,300,300,0,1,1
120247,2457J0682,590.0,58,0,0,0,0,1000,300,0,1,1
120263,4322J7337,590.0,75,1,0,0,0,1000,300,0,1,1
120265,3475J8660,590.0,77,0,0,0,0,1000,200,0,1,1
120283,3262J9700,590.0,40,0,0,0,0,1000,200,0,1,1
120286,3851J8937,700.0,77,0,0,1,0,1000,200,5,1,1
120302,3852J0228,590.0,112,0,0,0,0,1000,200,2,1,1
120307,3267J5400,590.0,98,0,0,0,0,1000,200,0,1,1
120332,2420J2505,590.0,71,0,0,0,0,1000,300,0,1,1
120341,4576J0049,590.0,114,0,0,0,0,250,250,0,1,1
120364,3475J9731,700.0,60,0,0,0,0,1000,500,0,1,1
120370,3938J7342,590.0,72,0,0,0,0,1000,200,0,1,1
120444,3721J5432,1410.0,104,0,1,1,0,500,500,0,1,1
120445,3828J9657,590.0,68,0,0,0,0,250,250,0,1,1
120448,2241J9655,590.0,55,0,0,0,0,1000,300,0,1,1
120462,2581J9060,600.0,82,0,0,1,0,500,500,0,1,1
120477,2387J6392,590.0,81,0,0,0,0,1000,300,0,1,1
120486,3441J0805,590.0,61,0,0,0,0,1000,200,0,1,1
120509,7754J9968,690.0,52,0,1,0,0,250,250,0,1,1
120512,5327J5630,700.0,103,0,0,0,0,400,400,0,1,1
120548,3851J1660,590.0,66,0,0,0,0,1000,200,8,1,1
120554,7577J5363,590.0,110,0,0,0,0,1000,200,217,1,1
120564,2240J6460,590.0,83,0,0,0,0,1000,300,0,1,1
120584,3851J6183,590.0,99,0,0,0,0,1000,200,8,1,1
120603,3937J6348,590.0,85,0,0,0,0,1000,200,0,1,1
120610,3261J6198,700.0,97,0,0,0,0,1000,500,0,1,1
120630,7750J8463,700.0,89,0,0,0,0,400,400,0,1,1
120634,4322J9938,590.0,38,0,0,0,0,1000,200,0,1,1
120643,7538J5136,700.0,105,0,0,0,0,1000,500,0,1,1
120673,2420J7761,700.0,83,0,0,0,0,1000,500,1,1,1
120694,3863J6540,700.0,95,0,0,1,0,1000,200,2,1,1
120695,2271J6881,590.0,83,0,0,0,0,1000,300,0,1,1
120719,3831J3053,590.0,58,0,0,0,0,1000,200,0,1,1
120730,7634J9723,790.0,40,0,0,1,0,1000,700,0,1,1
120732,2551J7475,600.0,95,0,0,1,0,150,150,0,1,1
120742,3728J0872,590.0,109,1,0,0,0,1000,300,0,1,1
120762,3228J5787,590.0,89,0,0,0,0,1000,200,0,1,1
120766,5541J8252,590.0,90,0,0,0,0,1000,200,0,1,1
120770,3242J3943,590.0,65,0,0,0,0,1000,200,0,1,1
120784,7759J6290,590.0,96,0,0,0,0,250,250,3,1,1
120800,4231J8862,590.0,82,0,0,0,0,250,250,6,1,1
120804,3442J9824,590.0,85,0,0,0,0,1000,200,0,1,1
120813,2275J8987,590.0,67,0,0,0,0,1000,300,0,1,1
120815,7550J0497,590.0,50,0,0,0,0,1000,200,0,1,1
120866,3840J2075,700.0,66,0,0,0,0,1000,500,0,1,1
120878,7461J9137,700.0,79,0,0,0,0,1000,500,0,1,1
120881,2431J1297,590.0,56,0,0,0,0,1000,300,0,1,1
120932,3869J2537,590.0,63,1,0,0,0,1000,300,0,1,1
120940,3951J0650,700.0,79,0,0,0,0,1000,500,0,1,1
120951,3865J6192,700.0,92,0,0,0,0,1000,500,0,1,1
120958,3937J9812,590.0,38,0,0,0,0,1000,200,0,1,1
120979,2420J1890,590.0,73,0,0,0,0,1000,300,0,1,1
120996,2372J5580,590.0,100,0,0,0,0,1000,300,0,1,1
120998,2316J4454,600.0,41,0,0,1,0,500,500,0,1,1
121036,3268J8782,590.0,48,0,0,0,0,300,300,0,1,1
121038,2387J6804,700.0,78,0,0,0,0,1000,500,0,1,1
121043,3471J8578,590.0,86,0,0,0,0,1000,200,1,1,1
121065,3837J9364,590.0,83,0,0,0,0,250,250,0,1,1
121124,3952J0411,590.0,46,0,0,0,0,1000,200,0,1,1
121149,7469J1040,700.0,40,0,0,0,0,1000,500,4,1,1
121158,5360J6257,700.0,97,0,0,0,0,1000,500,0,1,1
121162,7333J9967,590.0,76,0,0,0,0,1000,200,1,1,1
121173,3869J2260,590.0,67,1,0,0,0,1000,300,0,1,1
121197,7553J8445,590.0,39,0,0,0,0,1000,200,0,1,1
121218,3938J8471,590.0,60,0,0,0,0,1000,200,0,1,1
121233,4247J7269,600.0,81,0,0,1,0,150,150,0,1,1
121235,3863J9546,590.0,72,0,0,0,0,250,250,0,1,1
121241,3838J0178,700.0,118,0,0,0,0,400,400,0,1,1
121269,3247J9592,590.0,49,0,0,0,0,500,500,0,1,1
121311,3838J6450,590.0,58,0,0,0,0,250,250,0,1,1
121322,3840J8668,700.0,88,0,0,0,0,1000,500,0,1,1
121336,7728J0172,700.0,56,0,0,0,0,1000,500,0,1,1
121338,5422J1677,700.0,67,0,0,0,0,400,400,0,1,1
121339,2246J6414,590.0,82,0,0,0,0,1000,300,0,1,1
121383,2415J1567,590.0,72,0,0,0,0,250,250,0,1,1
121390,7727J0772,690.0,93,0,1,0,0,1000,200,0,1,1
121397,3951J8777,590.0,85,0,0,0,0,1000,200,0,1,1
121402,5421J7039,590.0,95,0,0,0,0,1000,200,0,1,1
121410,4351J2537,520.0,61,0,0,0,0,1000,300,0,1,1
121466,7351J9102,590.0,77,1,0,0,0,1000,300,18,1,1
121467,5541J9086,590.0,86,0,0,0,0,1000,200,0,1,1
121475,4380J8210,590.0,79,0,0,0,0,100,100,0,1,1
121511,4254J7972,590.0,69,0,0,0,0,250,250,0,1,1
121524,3448J8698,590.0,44,0,0,0,0,500,500,0,1,1
121566,3448J5885,590.0,82,0,0,0,0,1000,200,0,1,1
121578,4243J5327,900.0,105,0,0,0,0,1000,700,0,1,1
121593,3958J5525,590.0,88,0,0,0,0,1000,200,0,1,1
121642,3242J1232,600.0,115,0,0,1,0,500,500,0,1,1
121650,3840J8274,700.0,90,0,0,0,0,1000,500,0,1,1
121666,3728J9513,590.0,68,0,0,0,0,1000,200,0,1,1
121670,3552J4940,590.0,44,0,0,0,0,1000,200,0,1,1
121672,4281J7350,590.0,81,0,0,0,0,150,50,1,1,1
121678,5541J8946,590.0,87,0,0,0,0,1000,200,0,1,1
121687,3721J9352,700.0,74,0,0,0,0,400,400,9,1,1
121715,3555J6323,590.0,87,0,0,0,0,1000,200,0,1,1
121723,3854J7828,590.0,40,0,0,0,0,1000,200,2,1,1
121731,3723J1211,590.0,52,0,0,0,0,250,250,0,1,1
121734,7750J6302,700.0,103,0,0,0,0,200,200,0,1,1
121739,3442J8362,590.0,91,0,0,0,0,1000,200,13,1,1
121744,4221J9634,590.0,79,0,0,0,0,250,250,0,1,1
121753,3448J5386,700.0,97,0,0,0,0,400,400,0,1,1
121758,3441J0567,590.0,63,0,0,0,0,1000,200,0,1,1
121763,3863J3307,590.0,41,0,0,0,0,1000,200,1,1,1
121782,3937J5572,590.0,94,0,0,0,0,1000,200,0,1,1
121800,3723J6514,590.0,93,0,0,0,0,250,250,0,1,1
121820,3837J4223,590.0,49,0,0,0,0,250,250,0,1,1
121822,7552J0251,590.0,116,1,0,0,0,1000,300,0,1,1
121873,3943J7046,590.0,74,0,0,0,0,1000,200,0,1,1
121874,5421J7899,810.0,91,0,0,1,0,1000,500,0,1,1
121889,5541J9683,590.0,83,0,0,0,0,1000,200,1,1,1
121911,5421J9259,590.0,84,0,0,0,0,1000,200,3,1,1
121920,3841J0105,590.0,68,0,0,0,0,250,250,0,1,1
121933,2433J8989,590.0,85,0,0,0,0,1000,300,0,1,1
121957,3471J8425,700.0,87,0,0,0,0,1000,500,0,1,1
121998,3539J5455,590.0,84,0,0,0,0,250,250,1,1,1
122018,2246J6042,590.0,86,0,0,0,0,1000,300,0,1,1
122035,7634J7037,590.0,74,0,0,0,0,1000,200,0,1,1
122039,3437J0238,700.0,113,0,0,1,0,1000,200,0,1,1
122072,3425J1186,590.0,77,0,0,0,0,1000,200,0,1,1
122076,2552J2712,1200.0,50,0,0,0,0,1000,1000,0,1,1
122091,7321J8386,590.0,101,0,0,0,0,250,250,0,1,1
122092,2433J5054,700.0,108,0,0,0,0,1000,500,2,1,1
122097,3228J5376,590.0,95,0,0,0,0,1000,200,3,1,1
122098,2531J3808,590.0,88,0,0,0,0,100,50,0,1,1
122102,3823J6201,700.0,89,0,0,0,0,1000,500,0,1,1
122127,3223J8293,590.0,72,0,0,0,0,65,20,0,1,1
122144,7468J1165,700.0,37,0,0,1,0,1000,200,0,1,1
122196,3840J0926,700.0,76,0,0,0,0,1000,500,2,1,1
122202,3943J8166,700.0,58,0,0,0,0,1000,500,0,1,1
122219,3840J2818,590.0,59,0,0,0,0,250,250,0,1,1
122236,2323J6739,590.0,80,0,0,0,0,1000,300,0,1,1
122237,4281J8594,1200.0,66,0,0,0,0,1000,1000,0,1,1
122241,3646J5339,590.0,94,0,0,0,0,500,500,2,1,1
122276,3442J7543,590.0,94,0,0,0,0,1000,200,0,1,1
122277,3552J7949,590.0,71,0,0,0,0,1000,200,0,1,1
122285,2551J8092,590.0,93,0,0,0,0,1000,200,0,1,1
122300,5445J0519,590.0,113,0,0,0,0,250,250,1,1,1
122309,2373J6355,590.0,42,0,0,1,0,600,600,0,1,1
122310,5329J0397,590.0,115,0,0,0,0,1000,200,0,1,1
122341,3442J7524,590.0,94,1,0,0,0,1000,300,1,1,1
122375,4221J5380,590.0,106,0,0,0,0,1000,200,2,1,1
122390,2434J0782,590.0,70,0,0,0,0,1000,300,0,1,1
122393,4331J5097,590.0,103,0,0,0,0,1000,200,0,1,1
122418,7727J9726,800.0,78,0,1,0,0,1000,500,0,1,1
122436,2275J6831,700.0,87,0,0,0,0,1000,500,0,1,1
122446,3242J7902,590.0,93,0,0,0,0,1000,200,0,1,1
122468,3222J8844,590.0,71,1,0,0,0,1000,300,2,1,1
122469,3869J8740,590.0,84,0,0,0,0,250,250,0,1,1
122479,3723J0285,700.0,116,0,0,0,0,1000,500,0,1,1
122527,3247J9861,590.0,45,0,0,0,0,250,250,0,1,1
122540,3841J8646,590.0,89,0,0,0,0,250,250,1,1,1
122543,7742J1202,700.0,113,0,0,0,0,1000,500,0,1,1
122544,2434J4975,590.0,59,0,0,0,0,1000,300,0,1,1
122567,3937J9311,590.0,46,0,0,0,0,1000,200,0,1,1
122572,3451J0561,590.0,126,0,0,0,0,1000,200,0,1,1
122576,3823J8764,900.0,60,0,0,0,0,1000,700,0,1,1
122585,5329J6914,590.0,83,0,0,0,0,1000,200,1,1,1
122609,3823J7380,590.0,76,0,0,0,0,1000,200,1,1,1
122672,4481J3175,700.0,54,0,0,1,0,100,100,3,1,1
122679,3475J8234,590.0,81,0,0,0,0,1000,200,0,1,1
122688,3854J5363,700.0,100,0,0,0,0,1000,500,6,1,1
122696,3475J9528,590.0,65,0,0,0,0,1000,200,0,1,1
122722,7750J7985,590.0,92,0,0,0,0,250,250,0,1,1
122724,5373J5504,590.0,95,0,0,0,0,1000,200,0,1,1
122736,3840J3751,700.0,75,0,0,0,0,400,400,0,1,1
122740,3844J7526,590.0,84,0,0,0,0,250,250,0,1,1
122745,2372J2216,590.0,81,0,0,0,0,1000,300,0,1,1
122748,3840J0332,590.0,120,0,0,0,0,250,250,0,1,1
122752,3852J6907,590.0,78,0,0,0,0,1000,200,0,1,1
122762,3448J6111,590.0,77,0,0,0,0,1000,200,2,1,1
122764,3247J9117,590.0,56,0,0,0,0,1000,200,0,1,1
122768,3232J8108,590.0,78,0,0,0,0,1000,200,2,1,1
122770,7538J5441,590.0,53,0,0,0,0,1000,200,0,1,1
122784,2240J9445,590.0,59,0,0,0,0,1000,300,0,1,1
122791,5429J5151,590.0,99,0,0,0,0,1000,200,0,1,1
122801,3724J5019,590.0,108,0,0,0,0,250,250,0,1,1
122851,3845J5628,590.0,98,0,0,0,0,250,250,0,1,1
122862,5369J5185,700.0,104,0,0,0,0,400,400,0,1,1
122866,7321J2404,590.0,94,1,0,0,0,1000,300,0,1,1
122867,3951J6211,590.0,101,0,0,0,0,1000,200,0,1,1
122881,3840J1419,590.0,57,0,0,0,0,250,250,0,1,1
122977,3867J2227,590.0,67,0,0,0,0,1000,200,1,1,1
122996,2271J7757,590.0,74,0,0,0,0,1000,300,0,1,1
122998,4420J1680,590.0,42,0,0,0,0,1000,200,1,1,1
123005,7541J9127,690.0,78,0,1,0,0,1000,200,0,1,1
123008,3242J5409,700.0,108,0,0,0,0,1000,500,0,1,1
123013,4463J0464,590.0,60,0,0,0,0,1000,300,0,1,1
123041,3442J8484,590.0,90,0,0,0,0,1000,200,3,1,1
123076,3842J5486,590.0,101,0,0,0,0,1000,200,0,1,1
123084,4231J6092,700.0,100,0,0,0,0,1000,500,0,1,1
123092,3471J6153,700.0,99,0,0,0,0,1000,500,0,1,1
123099,3262J6116,590.0,87,0,0,0,0,1000,200,3,1,1
123107,3854J5090,700.0,106,0,0,0,0,1000,500,0,1,1
123125,2415J9470,590.0,77,0,0,0,0,250,250,0,1,1
123134,2231J8419,590.0,56,0,0,0,0,500,500,0,1,1
123141,3442J3924,590.0,81,0,0,0,0,1000,200,9,1,1
123152,3728J6697,590.0,91,0,0,0,0,1000,200,0,1,1
123189,3867J7593,700.0,37,0,0,0,0,1000,500,1,1,1
123197,2275J9411,590.0,65,0,0,0,0,1000,300,0,1,1
123224,3240J0029,590.0,55,1,0,0,0,1000,300,2,1,1
123239,5331J9815,590.0,66,0,0,0,0,1000,200,2,1,1
123243,4221J8025,590.0,94,0,0,0,0,100,100,3,1,1
123249,5560J5729,700.0,98,1,0,0,0,1000,500,0,1,1
123262,3448J5153,810.0,101,0,0,1,0,1000,500,0,1,1
123265,3268J5814,700.0,95,0,0,0,0,400,400,0,1,1
123266,3475J6032,700.0,94,0,0,0,0,1000,500,0,1,1
123274,5429J6885,590.0,57,0,0,0,0,250,250,0,1,1
123275,3267J9298,590.0,47,0,0,0,0,1000,200,1,1,1
123278,2275J7549,590.0,82,0,0,0,0,1000,300,0,1,1
123296,2433J1838,700.0,74,0,0,0,0,1000,500,0,1,1
123306,4371J5328,590.0,104,0,0,0,0,1000,200,1,1,1
123314,2434J2555,590.0,64,0,0,0,0,1000,300,0,1,1
123342,4284J6418,590.0,81,0,0,0,0,1000,200,0,1,1
123357,3471J0455,700.0,115,0,0,0,0,1000,500,0,1,1
123379,3869J6206,700.0,100,0,0,0,0,400,400,0,1,1
123398,3724J1969,1200.0,53,0,0,0,0,1000,1000,4,1,1
123402,2375J0143,590.0,50,0,0,0,0,1000,300,0,1,1
123425,3951J4482,590.0,53,0,0,0,0,1000,200,0,1,1
123428,2551J3860,700.0,78,0,0,0,0,1000,500,2,1,1
123436,2433J4046,590.0,82,0,0,0,0,1000,300,1,1,1
123471,4233J3067,590.0,61,0,0,0,0,250,250,0,1,1
123479,3855J8947,590.0,56,0,0,0,0,1000,200,4,1,1
123489,7755J6388,590.0,84,0,0,0,0,250,250,0,1,1
123490,5421J3589,590.0,79,0,0,0,0,1000,200,1,1,1
123491,5324J8803,590.0,58,0,0,0,0,1000,200,0,1,1
123507,3843J1000,700.0,59,0,0,0,0,1000,500,0,1,1
123508,7351J7579,590.0,91,0,0,0,0,1000,200,0,1,1
123513,3262J7234,590.0,73,0,0,0,0,1000,200,0,1,1
123537,3831J1116,700.0,84,0,0,0,0,400,400,0,1,1
123538,3831J7212,900.0,98,0,0,0,0,500,500,0,1,1
123557,3448J5984,590.0,80,0,0,0,0,1000,200,0,1,1
123583,3838J7331,590.0,85,0,0,0,0,1000,200,0,1,1
123601,3852J5759,700.0,95,0,0,0,0,1000,500,2,1,1
123616,5361J7311,590.0,63,0,0,0,0,250,250,0,1,1
123627,4270J1674,590.0,41,0,0,0,0,1000,200,0,1,1
123628,3261J9312,590.0,62,0,0,0,0,1000,200,1,1,1
123646,5448J7910,590.0,76,0,0,0,0,150,50,0,1,1
123687,3951J9733,590.0,81,0,1,0,0,500,500,0,1,1
123711,4229J0067,590.0,73,0,0,0,0,100,100,1,1,1
123746,3262J8773,590.0,52,0,0,0,0,1000,200,0,1,1
123749,3869J8587,700.0,85,0,0,0,0,400,400,0,1,1
123755,3851J7142,590.0,91,0,0,0,0,1000,200,0,1,1
123770,3247J5919,700.0,98,0,0,0,0,1000,500,0,1,1
123777,2457J7185,790.0,88,0,0,1,0,1000,500,0,1,1
123779,7333J8414,590.0,91,0,0,0,0,1000,200,1,1,1
123795,7365J6124,590.0,67,0,0,0,0,250,250,0,1,1
123799,3555J0527,700.0,117,0,0,0,0,1000,500,0,1,1
123813,3844J9919,590.0,57,0,0,0,0,250,250,0,1,1
123818,7631J5050,700.0,112,0,0,0,0,1000,500,1,1,1
123823,4425J0118,590.0,54,0,0,0,0,1000,200,0,1,1
123849,2246J6228,590.0,84,0,0,0,0,1000,300,0,1,1
123852,7754J9503,590.0,57,0,0,0,0,1000,200,1,1,1
123855,3261J5585,590.0,101,0,0,0,0,1000,200,0,1,1
123865,7550J6155,700.0,88,0,0,0,0,1000,500,0,1,1
123891,3242J2082,590.0,64,0,0,0,0,1000,200,0,1,1
123906,2472J5878,700.0,94,0,0,0,0,1000,500,0,1,1
123951,7641J5203,590.0,108,0,0,0,0,1000,200,0,1,1
